Drug Name,Drug ID,Cell Line Name,Cosmic ID,TCGA Classification,Tissue,Tissue Sub-type,IC50,AUC,Max Conc,RMSE,Z score,Dataset Version
OSI-027,1594,KARPAS-1106P,1327773,DLBC,blood,B_cell_lymphoma,0.466184965,0.823749859,4.0,0.070272599,-1.418790651,GDSC2
OSI-027,1594,NU-DUL-1,1330982,DLBC,blood,B_cell_lymphoma,1.128641199,0.803960059,10.0,0.197915954,-0.970869659,GDSC2
OSI-027,1594,OCI-LY-19,1330984,DLBC,blood,B_cell_lymphoma,2.525988247,0.927129358,10.0,0.054866621,-0.0260509,GDSC2
OSI-027,1594,RC-K8,1330995,DLBC,blood,B_cell_lymphoma,2.375794524,0.889148888,10.0,0.16452661,-0.12760466,GDSC2
OSI-027,1594,SLVL,1331032,DLBC,blood,B_cell_lymphoma,3.175898484,0.967161424,4.0,0.129280116,0.413387094,GDSC2
OSI-027,1594,SU-DHL-10,1331033,DLBC,blood,B_cell_lymphoma,1.66184476,0.952018728,4.0,0.058328493,-0.610343097,GDSC2
OSI-027,1594,SU-DHL-16,1331034,DLBC,blood,B_cell_lymphoma,0.100502463,0.678537401,10.0,0.105895486,-1.666047543,GDSC2
OSI-027,1594,SU-DHL-4,1331035,DLBC,blood,B_cell_lymphoma,2.700199137,0.947180838,10.0,0.080045148,0.091742111,GDSC2
OSI-027,1594,SU-DHL-5,1331036,DLBC,blood,B_cell_lymphoma,2.751312398,0.995163067,4.0,0.086820963,0.126302436,GDSC2
OSI-027,1594,SU-DHL-6,1331037,DLBC,blood,B_cell_lymphoma,-0.125627513,0.77009069,4.0,0.064982611,-1.818945739,GDSC2
OSI-027,1594,SU-DHL-8,1331038,DLBC,blood,B_cell_lymphoma,0.834701003,0.888037308,4.0,0.199105253,-1.169617859,GDSC2
OSI-027,1594,TK,1331045,DLBC,blood,B_cell_lymphoma,4.202649157,0.990205175,10.0,0.04117316,1.107626437,GDSC2
OSI-027,1594,VAL,1331048,DLBC,blood,B_cell_lymphoma,4.19470836,0.974386547,10.0,0.126208166,1.102257252,GDSC2
OSI-027,1594,WSU-DLCL2,1331050,DLBC,blood,B_cell_lymphoma,1.034763618,0.891579436,4.0,0.162172721,-1.034345156,GDSC2
LGK974,1598,42-MG-BA,687561,GBM,nervous_system,glioma,3.550961292,0.946269239,10.0,0.074677182,-0.619534122,GDSC2
LGK974,1598,8-MG-BA,687562,GBM,nervous_system,glioma,4.839843127,0.986208677,10.0,0.086492589,0.547121897,GDSC2
LGK974,1598,A172,687563,GBM,nervous_system,glioma,4.721400176,0.968853446,10.0,0.077049265,0.439910997,GDSC2
LGK974,1598,GB-1,687568,GBM,nervous_system,glioma,4.593728142,0.946115617,10.0,0.099415601,0.324346216,GDSC2
LGK974,1598,T98G,687586,GBM,nervous_system,glioma,4.167425093,0.964713396,10.0,0.054176101,-0.061530134,GDSC2
LGK974,1598,U-118-MG,687588,GBM,nervous_system,glioma,4.751270268,0.952075098,10.0,0.068290129,0.466948482,GDSC2
LGK974,1598,U-87-MG,687590,GBM,nervous_system,glioma,4.040357248,0.947220115,10.0,0.116048049,-0.176548021,GDSC2
LGK974,1598,YKG-1,687592,GBM,nervous_system,glioma,5.769552591,0.983932593,10.0,0.063665964,1.388666182,GDSC2
LGK974,1598,D-542MG,753549,GBM,nervous_system,glioma,6.263680862,0.979075747,10.0,0.064376172,1.835935827,GDSC2
LGK974,1598,SNB75,905982,GBM,nervous_system,glioma,6.209064612,0.980829502,10.0,0.063430899,1.786498885,GDSC2
LGK974,1598,U251,905983,GBM,nervous_system,glioma,4.75936948,0.968390665,10.0,0.070758333,0.474279638,GDSC2
LGK974,1598,SF539,905984,LGG,nervous_system,glioma,4.044500303,0.972247816,10.0,0.049935949,-0.172797856,GDSC2
LGK974,1598,SF295,905985,GBM,nervous_system,glioma,5.565752421,0.97998517,10.0,0.053784523,1.204192564,GDSC2
LGK974,1598,SF268,905986,GBM,nervous_system,glioma,4.800994936,0.966513315,10.0,0.080546175,0.511957715,GDSC2
LGK974,1598,Becker,906746,GBM,nervous_system,glioma,5.252325334,0.977271723,10.0,0.074803848,0.920488047,GDSC2
LGK974,1598,CRO-AP2,906807,DLBC,blood,B_cell_lymphoma,3.635014265,0.978505158,10.0,0.077857508,-0.543451967,GDSC2
LGK974,1598,DB,906832,DLBC,blood,B_cell_lymphoma,3.736272672,0.95772563,10.0,0.06765832,-0.451795986,GDSC2
LGK974,1598,DBTRG-05MG,906835,GBM,nervous_system,glioma,5.985463653,0.946289204,10.0,0.077113681,1.584102205,GDSC2
LGK974,1598,DK-MG,906839,GBM,nervous_system,glioma,4.093285488,0.935187387,10.0,0.075660641,-0.128639014,GDSC2
LGK974,1598,DOHH-2,906842,DLBC,blood,B_cell_lymphoma,2.341432275,0.969257039,10.0,0.05538209,-1.714362421,GDSC2
LGK974,1598,GAMG,906868,LGG,nervous_system,glioma,4.313787371,0.95984569,10.0,0.063262503,0.070952478,GDSC2
LGK974,1598,GI-1,906871,LGG,nervous_system,glioma,4.050386146,0.974704278,10.0,0.065807139,-0.167470173,GDSC2
LGK974,1598,H4,907042,LGG,nervous_system,glioma,3.853763985,0.966235665,10.0,0.065044654,-0.345446479,GDSC2
LGK974,1598,KALS-1,907271,LGG,nervous_system,glioma,5.196602097,0.969903517,10.0,0.075064333,0.870049095,GDSC2
LGK974,1598,KARPAS-422,907274,DLBC,blood,B_cell_lymphoma,3.807386223,0.958098736,10.0,0.056428839,-0.387426196,GDSC2
LGK974,1598,KINGS-1,907279,LGG,nervous_system,glioma,5.250683078,0.944049441,10.0,0.083788146,0.919001528,GDSC2
LGK974,1598,KNS-42,907282,LGG,nervous_system,glioma,5.953016752,0.977090729,10.0,0.04334263,1.554732273,GDSC2
LGK974,1598,KS-1,907313,GBM,nervous_system,glioma,5.592630145,0.978608862,10.0,0.057658568,1.22852145,GDSC2
LGK974,1598,MC116,907799,DLBC,blood,B_cell_lymphoma,3.028023616,0.976547723,10.0,0.036536951,-1.09288115,GDSC2
LGK974,1598,MOG-G-CCM,908144,LGG,nervous_system,glioma,6.242726128,0.981472259,10.0,0.124093157,1.816968249,GDSC2
LGK974,1598,MOG-G-UVW,908145,LGG,nervous_system,glioma,5.269039294,0.987976055,10.0,0.065697214,0.935617008,GDSC2
LGK974,1598,NMC-G1,908449,LGG,nervous_system,glioma,8.437651665,0.961665403,10.0,0.054613346,3.803747036,GDSC2
LGK974,1598,no-11,908450,LGG,nervous_system,glioma,4.095490728,0.928221154,10.0,0.053839115,-0.126642898,GDSC2
LGK974,1598,no-10,908452,LGG,nervous_system,glioma,5.842232083,0.983479511,10.0,0.028438466,1.454453413,GDSC2
LGK974,1598,SF126,909712,GBM,nervous_system,glioma,4.86153852,0.979911412,10.0,0.072465296,0.566759897,GDSC2
LGK974,1598,SK-MG-1,909729,GBM,nervous_system,glioma,3.31809716,0.922076139,10.0,0.080337064,-0.83031554,GDSC2
LGK974,1598,SW1088,909745,GBM,nervous_system,glioma,4.684760599,0.95127506,10.0,0.069950876,0.406745984,GDSC2
LGK974,1598,TUR,909773,DLBC,blood,B_cell_lymphoma,2.770450676,0.957539942,10.0,0.147190709,-1.326028219,GDSC2
LGK974,1598,YH-13,909905,GBM,nervous_system,glioma,4.675486279,0.96591574,10.0,0.047482146,0.398351156,GDSC2
LGK974,1598,LN-405,910694,GBM,nervous_system,glioma,4.558476064,0.961882985,10.0,0.071949499,0.292437124,GDSC2
LGK974,1598,RL,910861,DLBC,blood,B_cell_lymphoma,3.127750575,0.939663736,10.0,0.040251218,-1.002611389,GDSC2
LGK974,1598,BC-1,910919,DLBC,blood,B_cell_lymphoma,2.789511169,0.948662348,10.0,0.082871316,-1.308775249,GDSC2
LGK974,1598,SCC-3,910930,DLBC,blood,B_cell_lymphoma,3.884980406,0.986941385,10.0,0.061781073,-0.317190339,GDSC2
LGK974,1598,AM-38,910933,GBM,nervous_system,glioma,3.118247505,0.923340046,10.0,0.102785242,-1.011213274,GDSC2
LGK974,1598,A4-Fuk,910934,DLBC,blood,B_cell_lymphoma,3.142293374,0.952305869,10.0,0.071692026,-0.989447696,GDSC2
LGK974,1598,A3-KAW,910935,DLBC,blood,B_cell_lymphoma,3.375702532,0.97709572,10.0,0.060264488,-0.778172937,GDSC2
LGK974,1598,CAS-1,910943,GBM,nervous_system,glioma,4.996098669,0.954587074,10.0,0.090520988,0.688559586,GDSC2
LGK974,1598,KNS-81-FD,924188,LGG,nervous_system,glioma,5.765062701,0.974623979,10.0,0.035449529,1.384602072,GDSC2
LGK974,1598,D-247MG,946367,GBM,nervous_system,glioma,5.426058421,0.967303511,10.0,0.033201063,1.07774587,GDSC2
LGK974,1598,D-263MG,946368,GBM,nervous_system,glioma,4.331439002,0.960105639,10.0,0.10849695,0.08693019,GDSC2
LGK974,1598,D-336MG,946369,LGG,nervous_system,glioma,5.330487036,0.978970724,10.0,0.109177396,0.991237606,GDSC2
LGK974,1598,D-392MG,946370,GBM,nervous_system,glioma,4.680547268,0.956925186,10.0,0.070549916,0.402932207,GDSC2
LGK974,1598,D-423MG,946372,GBM,nervous_system,glioma,4.203909359,0.965997123,10.0,0.05541958,-0.028505704,GDSC2
LGK974,1598,D-502MG,946373,LGG,nervous_system,glioma,5.052790245,0.947050202,10.0,0.042276135,0.73987505,GDSC2
LGK974,1598,D-566MG,946377,GBM,nervous_system,glioma,4.374800041,0.981067684,10.0,0.091540415,0.126179263,GDSC2
LGK974,1598,CTB-1,949088,DLBC,blood,B_cell_lymphoma,4.258184144,0.949523247,10.0,0.025720677,0.020622155,GDSC2
LGK974,1598,M059J,949094,GBM,nervous_system,glioma,5.733117373,0.978917515,10.0,0.081016855,1.355686148,GDSC2
LGK974,1598,Hs-683,1240150,LGG,nervous_system,glioma,5.40208073,0.986829327,10.0,0.029903557,1.056042006,GDSC2
LGK974,1598,LN-18,1240168,GBM,nervous_system,glioma,4.807512103,0.977688601,10.0,0.119718967,0.517856853,GDSC2
LGK974,1598,LN-229,1240169,GBM,nervous_system,glioma,4.508906484,0.962224696,10.0,0.121512212,0.247568272,GDSC2
LGK974,1598,Farage,1297449,DLBC,blood,B_cell_lymphoma,3.205537865,0.966750331,10.0,0.100485267,-0.932200736,GDSC2
LGK974,1598,GRANTA-519,1303897,DLBC,blood,B_cell_lymphoma,3.885324011,0.954900196,10.0,0.05852371,-0.316879318,GDSC2
LGK974,1598,JEKO-1,1327765,DLBC,blood,B_cell_lymphoma,3.212631782,0.958035349,10.0,0.047682633,-0.925779542,GDSC2
LGK974,1598,JM1,1327768,DLBC,blood,B_cell_lymphoma,2.565818187,0.956475221,10.0,0.04580624,-1.511255225,GDSC2
LGK974,1598,JSC-1,1327769,DLBC,blood,B_cell_lymphoma,3.355713421,0.962158093,10.0,0.183623595,-0.796266463,GDSC2
LGK974,1598,KARPAS-1106P,1327773,DLBC,blood,B_cell_lymphoma,3.418041404,0.967184501,10.0,0.076490367,-0.739849098,GDSC2
LGK974,1598,NU-DUL-1,1330982,DLBC,blood,B_cell_lymphoma,3.557257558,0.976004516,10.0,0.117064786,-0.613834936,GDSC2
LGK974,1598,OCI-LY-19,1330984,DLBC,blood,B_cell_lymphoma,3.832429671,0.979532064,10.0,0.017351453,-0.364757641,GDSC2
LGK974,1598,RC-K8,1330995,DLBC,blood,B_cell_lymphoma,4.439369327,0.969425783,10.0,0.042409741,0.184625386,GDSC2
LGK974,1598,SLVL,1331032,DLBC,blood,B_cell_lymphoma,3.857791527,0.964188681,10.0,0.061226638,-0.341800872,GDSC2
LGK974,1598,SU-DHL-10,1331033,DLBC,blood,B_cell_lymphoma,3.482655961,0.986771824,10.0,0.072346829,-0.681361998,GDSC2
LGK974,1598,SU-DHL-16,1331034,DLBC,blood,B_cell_lymphoma,3.672174114,0.990226632,10.0,0.031657503,-0.50981602,GDSC2
LGK974,1598,SU-DHL-4,1331035,DLBC,blood,B_cell_lymphoma,2.960877733,0.959885644,10.0,0.084653285,-1.15365953,GDSC2
LGK974,1598,SU-DHL-5,1331036,DLBC,blood,B_cell_lymphoma,3.273680433,0.99079448,10.0,0.083005222,-0.870520189,GDSC2
LGK974,1598,SU-DHL-6,1331037,DLBC,blood,B_cell_lymphoma,2.653059563,0.956356897,10.0,0.120809577,-1.432287027,GDSC2
LGK974,1598,SU-DHL-8,1331038,DLBC,blood,B_cell_lymphoma,3.324171667,0.984823385,10.0,0.092637134,-0.824817084,GDSC2
LGK974,1598,TK,1331045,DLBC,blood,B_cell_lymphoma,3.507306316,0.977749979,10.0,0.033346436,-0.659049258,GDSC2
LGK974,1598,VAL,1331048,DLBC,blood,B_cell_lymphoma,3.104118099,0.939370766,10.0,0.120884556,-1.024002775,GDSC2
LGK974,1598,WSU-DLCL2,1331050,DLBC,blood,B_cell_lymphoma,3.095450039,0.966814518,10.0,0.241169635,-1.031848835,GDSC2
VE-822,1613,42-MG-BA,687561,GBM,nervous_system,glioma,4.36012961,0.979652122,5.0,0.064522456,0.6893017,GDSC2
VE-822,1613,8-MG-BA,687562,GBM,nervous_system,glioma,2.817426427,0.954137733,5.0,0.130146574,-0.173946803,GDSC2
VE-822,1613,A172,687563,GBM,nervous_system,glioma,4.785503616,0.979259389,5.0,0.064021974,0.927327704,GDSC2
VE-822,1613,GB-1,687568,GBM,nervous_system,glioma,5.242149158,0.970927908,5.0,0.026431802,1.182852282,GDSC2
VE-822,1613,T98G,687586,GBM,nervous_system,glioma,1.742238105,0.881484254,5.0,0.070718721,-0.775588596,GDSC2
VE-822,1613,U-118-MG,687588,GBM,nervous_system,glioma,5.605016221,0.977332745,5.0,0.04160208,1.385901353,GDSC2
VE-822,1613,U-87-MG,687590,GBM,nervous_system,glioma,5.042926541,0.979691316,5.0,0.026185166,1.071373529,GDSC2
VE-822,1613,YKG-1,687592,GBM,nervous_system,glioma,4.266447017,0.972146366,5.0,0.063830375,0.636879848,GDSC2
VE-822,1613,D-542MG,753549,GBM,nervous_system,glioma,4.415564079,0.959829148,5.0,0.065948699,0.720321097,GDSC2
VE-822,1613,SNB75,905982,GBM,nervous_system,glioma,5.521550203,0.980893986,5.0,0.039413211,1.339196377,GDSC2
VE-822,1613,U251,905983,GBM,nervous_system,glioma,4.994621003,0.981057468,5.0,0.038996267,1.04434326,GDSC2
VE-822,1613,SF539,905984,LGG,nervous_system,glioma,1.093045971,0.847174058,5.0,0.070663252,-1.138856231,GDSC2
VE-822,1613,SF295,905985,GBM,nervous_system,glioma,3.918323963,0.962674902,5.0,0.046507095,0.442081063,GDSC2
VE-822,1613,SF268,905986,GBM,nervous_system,glioma,4.128156147,0.963755403,5.0,0.0624124,0.559496597,GDSC2
VE-822,1613,Becker,906746,GBM,nervous_system,glioma,2.186510544,0.894511286,5.0,0.063062727,-0.526987619,GDSC2
VE-822,1613,CRO-AP2,906807,DLBC,blood,B_cell_lymphoma,0.586407212,0.82182153,5.0,0.083479315,-1.422355452,GDSC2
VE-822,1613,DB,906832,DLBC,blood,B_cell_lymphoma,2.447492402,0.929371235,5.0,0.16095627,-0.380950325,GDSC2
VE-822,1613,DBTRG-05MG,906835,GBM,nervous_system,glioma,6.664354406,0.966487266,5.0,0.034117904,1.978673904,GDSC2
VE-822,1613,DK-MG,906839,GBM,nervous_system,glioma,5.502591759,0.977408023,5.0,0.102087284,1.328587824,GDSC2
VE-822,1613,DOHH-2,906842,DLBC,blood,B_cell_lymphoma,1.522291995,0.959807628,5.0,0.064732079,-0.898663567,GDSC2
VE-822,1613,GAMG,906868,LGG,nervous_system,glioma,5.013525405,0.98238057,5.0,0.038530001,1.054921573,GDSC2
VE-822,1613,GI-1,906871,LGG,nervous_system,glioma,3.83305865,0.981582632,5.0,0.0173324,0.394369258,GDSC2
VE-822,1613,H4,907042,LGG,nervous_system,glioma,2.898274513,0.95446703,5.0,0.094437415,-0.12870674,GDSC2
VE-822,1613,KALS-1,907271,LGG,nervous_system,glioma,3.031917422,0.923977228,5.0,0.08257617,-0.053924343,GDSC2
VE-822,1613,KARPAS-422,907274,DLBC,blood,B_cell_lymphoma,2.628237296,0.935420336,5.0,0.094040162,-0.27981113,GDSC2
VE-822,1613,KINGS-1,907279,LGG,nervous_system,glioma,5.832449246,0.965642418,5.0,0.035773466,1.513165768,GDSC2
VE-822,1613,KNS-42,907282,LGG,nervous_system,glioma,5.326121396,0.977967716,5.0,0.038715727,1.229840522,GDSC2
VE-822,1613,KS-1,907313,GBM,nervous_system,glioma,2.538497589,0.906258037,5.0,0.071434033,-0.330026666,GDSC2
VE-822,1613,MC116,907799,DLBC,blood,B_cell_lymphoma,-0.35535524,0.712121259,5.0,0.083140773,-1.949336296,GDSC2
VE-822,1613,NMC-G1,908449,LGG,nervous_system,glioma,7.589235534,0.959590381,5.0,0.059933184,2.496208487,GDSC2
VE-822,1613,no-11,908450,LGG,nervous_system,glioma,4.340754043,0.95610464,5.0,0.049715453,0.678459738,GDSC2
VE-822,1613,no-10,908452,LGG,nervous_system,glioma,4.272848652,0.970468011,5.0,0.06076925,0.640462003,GDSC2
VE-822,1613,SF126,909712,GBM,nervous_system,glioma,2.966187923,0.950447231,5.0,0.065208915,-0.090704517,GDSC2
VE-822,1613,SK-MG-1,909729,GBM,nervous_system,glioma,3.963351038,0.961375371,5.0,0.024002849,0.467276807,GDSC2
VE-822,1613,SW1088,909745,GBM,nervous_system,glioma,5.542205168,0.977128276,5.0,0.057356727,1.35075425,GDSC2
VE-822,1613,TUR,909773,DLBC,blood,B_cell_lymphoma,2.570395637,0.973290431,5.0,0.113921342,-0.312177515,GDSC2
VE-822,1613,YH-13,909905,GBM,nervous_system,glioma,5.16669092,0.982595061,5.0,0.038530292,1.140628209,GDSC2
VE-822,1613,LN-405,910694,GBM,nervous_system,glioma,5.166938666,0.981642695,5.0,0.057711511,1.14076684,GDSC2
VE-822,1613,RL,910861,DLBC,blood,B_cell_lymphoma,1.773021634,0.902505175,5.0,0.040562697,-0.758363095,GDSC2
VE-822,1613,BC-1,910919,DLBC,blood,B_cell_lymphoma,1.473249285,0.902949815,5.0,0.104497736,-0.926106335,GDSC2
VE-822,1613,SCC-3,910930,DLBC,blood,B_cell_lymphoma,-1.515522299,0.546374188,5.0,0.070298391,-2.598529535,GDSC2
VE-822,1613,AM-38,910933,GBM,nervous_system,glioma,2.324995434,0.910708122,5.0,0.161482622,-0.449495801,GDSC2
VE-822,1613,A4-Fuk,910934,DLBC,blood,B_cell_lymphoma,0.936911134,0.842657877,5.0,0.14761318,-1.226224408,GDSC2
VE-822,1613,A3-KAW,910935,DLBC,blood,B_cell_lymphoma,1.101110596,0.879364663,5.0,0.175142032,-1.134343519,GDSC2
VE-822,1613,CAS-1,910943,GBM,nervous_system,glioma,4.64721577,0.958457155,5.0,0.091728915,0.849946145,GDSC2
VE-822,1613,KNS-81-FD,924188,LGG,nervous_system,glioma,5.093396184,0.974942035,5.0,0.056469449,1.099614765,GDSC2
VE-822,1613,D-247MG,946367,GBM,nervous_system,glioma,5.446096492,0.978285255,5.0,0.062025854,1.296974838,GDSC2
VE-822,1613,D-263MG,946368,GBM,nervous_system,glioma,5.116042288,0.983447159,5.0,0.050062538,1.112286817,GDSC2
VE-822,1613,D-336MG,946369,LGG,nervous_system,glioma,2.451205266,0.913894295,5.0,0.037491177,-0.378872723,GDSC2
VE-822,1613,D-392MG,946370,GBM,nervous_system,glioma,5.416584538,0.9794023,5.0,0.072813134,1.280460871,GDSC2
VE-822,1613,D-423MG,946372,GBM,nervous_system,glioma,1.368045108,0.859408319,5.0,0.093051595,-0.984975306,GDSC2
VE-822,1613,D-502MG,946373,LGG,nervous_system,glioma,4.173838385,0.94204278,5.0,0.058820975,0.585058951,GDSC2
VE-822,1613,D-566MG,946377,GBM,nervous_system,glioma,1.85310972,0.91293274,5.0,0.116165568,-0.713548304,GDSC2
VE-822,1613,CTB-1,949088,DLBC,blood,B_cell_lymphoma,0.730796093,0.781797567,5.0,0.072092191,-1.341559945,GDSC2
VE-822,1613,M059J,949094,GBM,nervous_system,glioma,4.859632863,0.974221169,5.0,0.093635437,0.968808114,GDSC2
VE-822,1613,Hs-683,1240150,LGG,nervous_system,glioma,3.413786672,0.964213908,5.0,0.035653083,0.159757758,GDSC2
VE-822,1613,LN-18,1240168,GBM,nervous_system,glioma,2.902515738,0.942563641,5.0,0.106624577,-0.126333483,GDSC2
VE-822,1613,LN-229,1240169,GBM,nervous_system,glioma,3.566407608,0.951688428,5.0,0.047606778,0.245159665,GDSC2
VE-822,1613,Farage,1297449,DLBC,blood,B_cell_lymphoma,0.76158708,0.842039277,5.0,0.274476564,-1.32433027,GDSC2
VE-822,1613,GRANTA-519,1303897,DLBC,blood,B_cell_lymphoma,2.470926308,0.921071546,5.0,0.073479674,-0.367837444,GDSC2
VE-822,1613,JEKO-1,1327765,DLBC,blood,B_cell_lymphoma,-0.533781034,0.678145994,5.0,0.103221498,-2.049177796,GDSC2
VE-822,1613,JM1,1327768,DLBC,blood,B_cell_lymphoma,0.534520744,0.830808308,5.0,0.105278765,-1.451389498,GDSC2
VE-822,1613,JSC-1,1327769,DLBC,blood,B_cell_lymphoma,1.099880971,0.860252977,5.0,0.057069979,-1.135031579,GDSC2
VE-822,1613,KARPAS-1106P,1327773,DLBC,blood,B_cell_lymphoma,2.046324178,0.933868585,5.0,0.055922811,-0.605431529,GDSC2
VE-822,1613,NU-DUL-1,1330982,DLBC,blood,B_cell_lymphoma,-1.309082183,0.574920546,5.0,0.065997497,-2.483012096,GDSC2
VE-822,1613,OCI-LY-19,1330984,DLBC,blood,B_cell_lymphoma,-0.225572941,0.719930165,5.0,0.080163375,-1.876714176,GDSC2
VE-822,1613,RC-K8,1330995,DLBC,blood,B_cell_lymphoma,0.43735333,0.767859534,5.0,0.120044407,-1.505761347,GDSC2
VE-822,1613,SLVL,1331032,DLBC,blood,B_cell_lymphoma,3.177140003,0.961022578,5.0,0.193248416,0.027337676,GDSC2
VE-822,1613,SU-DHL-10,1331033,DLBC,blood,B_cell_lymphoma,0.819376833,0.86070177,5.0,0.060550382,-1.29199293,GDSC2
VE-822,1613,SU-DHL-16,1331034,DLBC,blood,B_cell_lymphoma,0.79220339,0.859733086,5.0,0.077773382,-1.30719834,GDSC2
VE-822,1613,SU-DHL-4,1331035,DLBC,blood,B_cell_lymphoma,1.115772044,0.880742352,5.0,0.076136362,-1.12613943,GDSC2
VE-822,1613,SU-DHL-5,1331036,DLBC,blood,B_cell_lymphoma,-2.215192998,0.446415974,5.0,0.143420774,-2.990043398,GDSC2
VE-822,1613,SU-DHL-6,1331037,DLBC,blood,B_cell_lymphoma,2.268445576,0.966619736,5.0,0.027527824,-0.481139335,GDSC2
VE-822,1613,SU-DHL-8,1331038,DLBC,blood,B_cell_lymphoma,-0.034920007,0.755346183,5.0,0.078903941,-1.770030751,GDSC2
VE-822,1613,TK,1331045,DLBC,blood,B_cell_lymphoma,-0.537567313,0.681214118,5.0,0.07502628,-2.051296479,GDSC2
VE-822,1613,VAL,1331048,DLBC,blood,B_cell_lymphoma,1.901330297,0.905206103,5.0,0.226442518,-0.686565575,GDSC2
WZ4003,1614,42-MG-BA,687561,GBM,nervous_system,glioma,3.840446335,0.951513272,10.0,0.077119411,-0.229009388,GDSC2
WZ4003,1614,8-MG-BA,687562,GBM,nervous_system,glioma,2.116475112,0.875768826,10.0,0.156663189,-1.485876444,GDSC2
WZ4003,1614,A172,687563,GBM,nervous_system,glioma,5.019996478,0.971886061,10.0,0.090165062,0.630945637,GDSC2
WZ4003,1614,GB-1,687568,GBM,nervous_system,glioma,4.213660848,0.928740126,10.0,0.04774643,0.043083917,GDSC2
WZ4003,1614,T98G,687586,GBM,nervous_system,glioma,3.783443896,0.949444584,10.0,0.024221105,-0.270567209,GDSC2
WZ4003,1614,U-118-MG,687588,GBM,nervous_system,glioma,5.873910673,0.971342584,10.0,0.054712096,1.253494672,GDSC2
WZ4003,1614,U-87-MG,687590,GBM,nervous_system,glioma,3.726715466,0.930635907,10.0,0.052684677,-0.311925263,GDSC2
WZ4003,1614,YKG-1,687592,GBM,nervous_system,glioma,5.813916083,0.984416115,10.0,0.069899332,1.209755413,GDSC2
WZ4003,1614,D-542MG,753549,GBM,nervous_system,glioma,6.205152376,0.978360015,10.0,0.08484006,1.494987557,GDSC2
WZ4003,1614,SNB75,905982,GBM,nervous_system,glioma,6.204724923,0.98077968,10.0,0.045711597,1.49467592,GDSC2
WZ4003,1614,U251,905983,GBM,nervous_system,glioma,5.634493831,0.980378125,10.0,0.052821105,1.078947012,GDSC2
WZ4003,1614,SF539,905984,LGG,nervous_system,glioma,3.932543447,0.966580404,10.0,0.06504953,-0.161865677,GDSC2
WZ4003,1614,SF295,905985,GBM,nervous_system,glioma,5.808721407,0.982983297,10.0,0.048310609,1.205968217,GDSC2
WZ4003,1614,SF268,905986,GBM,nervous_system,glioma,4.032872478,0.941751422,10.0,0.114652168,-0.088720457,GDSC2
WZ4003,1614,Becker,906746,GBM,nervous_system,glioma,5.506921704,0.978919802,10.0,0.057962375,0.985940121,GDSC2
WZ4003,1614,CRO-AP2,906807,DLBC,blood,B_cell_lymphoma,4.423502502,0.991294192,10.0,0.037155175,0.196069685,GDSC2
WZ4003,1614,DB,906832,DLBC,blood,B_cell_lymphoma,3.238837,0.933959383,10.0,0.158297194,-0.66761471,GDSC2
WZ4003,1614,DBTRG-05MG,906835,GBM,nervous_system,glioma,6.905899895,0.959707249,10.0,0.085265605,2.005869907,GDSC2
WZ4003,1614,DK-MG,906839,GBM,nervous_system,glioma,4.920715596,0.954187177,10.0,0.061863566,0.558564574,GDSC2
WZ4003,1614,DOHH-2,906842,DLBC,blood,B_cell_lymphoma,2.33580689,0.968871803,10.0,0.164385303,-1.325971868,GDSC2
WZ4003,1614,GAMG,906868,LGG,nervous_system,glioma,4.378168487,0.957727561,10.0,0.053405691,0.163018767,GDSC2
WZ4003,1614,GI-1,906871,LGG,nervous_system,glioma,2.944005906,0.932000133,10.0,0.074073823,-0.882562317,GDSC2
WZ4003,1614,H4,907042,LGG,nervous_system,glioma,2.460686693,0.897624669,10.0,0.098123529,-1.234927825,GDSC2
WZ4003,1614,KALS-1,907271,LGG,nervous_system,glioma,5.698814079,0.975586957,10.0,0.034205629,1.125839907,GDSC2
WZ4003,1614,KARPAS-422,907274,DLBC,blood,B_cell_lymphoma,3.385434878,0.938179033,10.0,0.056114369,-0.56073703,GDSC2
WZ4003,1614,KINGS-1,907279,LGG,nervous_system,glioma,3.330361804,0.865480719,10.0,0.070143113,-0.600888241,GDSC2
WZ4003,1614,KNS-42,907282,LGG,nervous_system,glioma,6.272631537,0.981035172,10.0,0.069147949,1.544183467,GDSC2
WZ4003,1614,KS-1,907313,GBM,nervous_system,glioma,3.087653427,0.898828914,10.0,0.088217228,-0.777835605,GDSC2
WZ4003,1614,MC116,907799,DLBC,blood,B_cell_lymphoma,4.00678666,0.994762992,10.0,0.024663185,-0.10773841,GDSC2
WZ4003,1614,NMC-G1,908449,LGG,nervous_system,glioma,8.033419168,0.956041534,10.0,0.057084663,2.82789165,GDSC2
WZ4003,1614,no-11,908450,LGG,nervous_system,glioma,6.667167637,0.982268892,10.0,0.032725055,1.831821347,GDSC2
WZ4003,1614,no-10,908452,LGG,nervous_system,glioma,5.874291175,0.983831998,10.0,0.030171592,1.253772078,GDSC2
WZ4003,1614,SF126,909712,GBM,nervous_system,glioma,5.355698704,0.986374171,10.0,0.035493461,0.875690481,GDSC2
WZ4003,1614,SK-MG-1,909729,GBM,nervous_system,glioma,5.676912893,0.979824761,10.0,0.053977218,1.109872774,GDSC2
WZ4003,1614,SW1088,909745,GBM,nervous_system,glioma,3.420028427,0.899267654,10.0,0.066181543,-0.535516486,GDSC2
